timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2023-12-14T13:23:31.096,1571,0.560584895312786,yolov5s,17.4,16,0.024930477142334,0.978453397750855,487.197188138962,0.76951914653182
2023-12-14T13:23:31.233,1572,0.451220348477364,yolov5s,19.9,8,0.0289561748504639,0.986804962158203,487.334125041962,0.469012655317783
2023-12-14T13:23:31.287,1573,0.64790337284406,yolov5s,17.6,12,0.0167009830474854,0.920122623443604,487.388074874878,0.784012998143832
2023-12-14T13:23:31.313,1574,0.629558192832129,yolov5s,29.3,14,0.0131626129150391,0.820119142532349,487.414264678955,0.724838667682239
2023-12-14T13:23:31.375,1575,0.661372499540448,yolov5s,26,16,0.0232491493225098,0.752474784851074,487.476538896561,0.706923642195761
2023-12-14T13:23:31.416,1576,0.676718404659858,yolov5s,23.1,13,0.0172412395477295,0.668503046035767,487.517374038696,0.672610725347812
2023-12-14T13:23:31.675,1577,0.703658934150423,yolov5s,21.2,7,0.0676872730255127,0.792513132095337,487.776661157608,0.74808603312288
2023-12-14T13:23:31.723,1578,0.576408803462982,yolov5s,22.2,14,0.0142080783843994,0.721280097961426,487.823698997498,0.648844450712204
2023-12-14T13:23:31.769,1579,0.685115229624968,yolov5s,18.9,13,0.0177297592163086,0.629408836364746,487.87041592598,0.657262032994857
2023-12-14T13:23:32.210,1580,0.577045097070582,yolov5s,15.2,17,0.137276887893677,0.921702384948731,488.310744285583,0.749373741009656
2023-12-14T13:23:32.401,1581,0.630796869595846,yolov5s,17,12,0.0352435111999512,0.924033880233765,488.502608776093,0.777415374914805
2023-12-14T13:23:32.474,1582,0.659928483888507,yolov5s,22.6,16,0.0200691223144531,0.912567377090454,488.574748516083,0.786247930489481
2023-12-14T13:23:32.592,1583,0.52486713975668,yolov5s,18.1,8,0.0538382530212402,0.914507389068604,488.693247556686,0.719687264412642
2023-12-14T13:23:32.632,1584,0.585474612315496,yolov5s,18.7,15,0.0160958766937256,0.827407121658325,488.733119249344,0.70644086698691
2023-12-14T13:23:32.654,1585,0.69267914550645,yolov5s,17.1,14,0.0122413635253906,0.71238899230957,488.754957437515,0.70253406890801
2023-12-14T13:23:32.679,1586,0.645475010980259,yolov5s,19.5,11,0.0100083351135254,0.604580402374268,488.779838323593,0.625027706677263
2023-12-14T13:23:32.730,1587,0.671981511016687,yolov5s,18.8,12,0.0176067352294922,0.52936863899231,488.831241130829,0.600675075004498
2023-12-14T13:23:33.212,1588,0.605299216508865,yolov5s,16.1,20,0.147252321243286,0.863661766052246,489.313438415527,0.734480491280556
